Name	Location
TTTY13	Yq11.223
MIR4726	17q12
KIAA1045	
TMEM117	12q12
YBX2	17p13.1
ZNF200	16p13.3
MFSD3	8q24.3
PCGF6	10q24.33
BTBD11	12q23.3
CD200R1L	3q13.2
CTF1	16p11.2
MIR32	9q31.3
C4orf51	4q31.21
LPCAT3	12p13.31
AGPS	2q31.2
RDH5	12q13.2
LOC100506071	14q12
ASB18	2q37.2
C4BPA	1q32.2
PDIA4	7q36.1
MIR941-2	20q13.33
TNIK	3q26.2-q26.31
MOB4	2q33.1
MGC16025	2q37.3
CLK2P	7p15.3
SNORA67	17p13.1
RBM7	11q23.2
SNORD114-9	14q32.31
NDUFB3	2q33.1
LGALS8	1q43
LMAN1	18q21.32
MIR9-1	1q22
ACOX3	4p16.1
TSSK1B	5q22.2
LOC493754	7q11.21
CPSF4L	17q25.1
ZNF396	18q12.2
MIR639	19p13.12
SFRP2	4q31.3
MIR4713	15q21.2
LRRC41	1p34.1-p33
ZSWIM3	20q13.12
TMEM63A	1q42.12
PLD2	17p13.2
MRPL14	6p21.1
GCN1L1	12q24.23
ZBTB44	11q24.3
DDX52	17q12
MIR943	4p16.3
DMXL1	5q23.1
PLTP	20q13.12
SAT2	17p13.1
SOX30	5q33.3
NOTCH3	19p13.12
LOC100652768	11q23.3
AFAP1-AS1	4p16.1
RND1	12q13.12
ABCA7	19p13.3
DPYD	1p21.3
MOCS3	20q13.13
ZNF337	20p11.21
ORMDL2	12q13.2
AGBL4	1p33
GFRA1	10q25.3
MCC	5q22.2
KLHDC5	12p11.22
C14orf169	14q24.3
TTC9C	11q12.3
LOC100506023	1q25.1
LOC728405	4p16.1
POPDC3	6q21
BPGM	7q33
C10orf25	10q11.21
TRIM13	13q14.2
RLIM	Xq13.2
MAPRE3	2p23.3
GRAPL	17p11.2
UBE4B	1p36.22
TYRP1	9p23
VWA2	10q25.3
PRL	6p22.3
CDC123	10p14-p13
SLC17A1	6p22.2
MIR3914-2	7q11.22
LOC100499194	2q14.1
SDHAP2	3q29
BTBD7	14q32.12
KIF2B	17q22
TMIGD2	19p13.3
MAP2K3	17p11.2
COQ6	14q24.3
LOC100128176	6q25.1
ARMCX1	Xq22.1
SYCE1L	16q23.1
ITSN1	21q22.11
RBMY2FP	Yq11.223
PNPLA6	19p13.2
NF1	17q11.2
SPAG16	2q34
4-Mar	5q31.1
PADI1	1p36.13
MSRB3	12q14.3
DEPDC1	1p31.3
CDK5R2	2q35
CHSY3	5q23.3
ZNF524	19q13.42
TSPAN9	12p13.33-p13.32
EXOSC7	3p21.31
HRNR	1q21.3
KIAA0513	16q24.1
MIR4753	1q42.3
HSD3B2	1p12
MGAT4B	5q35.3
KLF15	3q21.3
LOC100190940	12q24.33
CLEC10A	17p13.1
PRG1	19q13.31
LOC100130849	7p11.2
LOC100128682	19q13.12
KDELR2	7p22.1
KPNA6	1p35.2
PPP3R1	2p14
WHAMMP2	15q13.1
RCAN1	21q22.12
CRYGS	3q27.3
SLC15A5	12p12.3
LMO4	1p22.3
PROSC	8p11.23
MKNK2	19p13.3
WHSC1L1	8p11.23
LOC731789	10p12.1
CYP2U1	4q25
FBXL18	7p22.1
RAD9A	11q13.2
PSG8	19q13.2
SNAR-F	19q13.32
MIR5581	1p34.3
LOC285593	5q35.2
LBP	20q11.23
OR4C3	11p11.2
GABRA4	4p12
ARAF	Xp11.3
ARHGEF28	5q13.2
GABRA5	15q12
SLC2A9	4p16.1
FAM35B	10q11.22
CCT5	5p15.2
SNORD114-21	14q32.31
LOC79015	20q13.12
PDLIM3	4q35.1
UGT1A4	2q37.1
RAB11FIP2	10q26.11
MIR1204	8q24.21
TRIM72	16p11.2
SBSPON	8q21.11
FAM125A	19p13.11
SPAG11A	8p23.1
KRTAP4-2	17q21.2
ENOX1	13q14.11
TLR8-AS1	Xp22.2
TIPARP-AS1	3q25.31
MIR516B2	19q13.42
PITPNC1	17q24.2
DPP9	19p13.3
RSBN1L-AS1	7q11.23
NUDT11	Xp11.22
CRLF2	X;Y
NRG1	8p12
RAB41	Xq13.1
FLJ16171	5q35.2
ACPT	
TRPT1	11q13.1
SLC25A13	7q21.3
TUBB2B	6p25.2
MIR30B	8q24.22
GJB1	Xq13.1
CCDC168	13q33.1
B3GNT5	3q27.1
SHD	19p13.3
TDH	8p23.1
LOC647012	2q22.1
MCTS1	Xq24
CNOT8	5q33.2
NPM3	10q24.32
GABRR2	6q15
PTH2	19q13.33
MINPP1	10q23.2
CDH3	16q22.1
PCDHB7	5q31.3
PCSK2	20p12.1
MKI67	10q26.2
RAPGEF1	9q34.13
NDC80	18p11.32
SLC30A9	4p13
ACVRL1	12q13.13
PF4V1	4q13.3
SPTY2D1	11p15.1
C12orf23	12q23.3
TNFRSF19	13q12.12
LENEP	1q21.3
TBX6	16p11.2
TRMT5	14q23.1
ZNF546	19q13.2
BHLHA9	17p13.3
KCNJ2-AS1	17q24.3
IRF7	11p15.5
SRGAP1	12q14.2
CEACAM3	19q13.2
EPX	17q22
CSF2RA	X;Y
CYP11B1	8q24.3
CENPA	2p23.3
LOX	5q23.1
SH3BP5	3p25.1
RNF144B	6p22.3
R3HDML	20q13.12
DSC2	18q12.1
SHROOM2	Xp22.2
PRKAR1A	17q24.2
FN3K	17q25.3
LRRFIP2	3p22.2
C21orf91	21q21.1
MUC4	3q29
POLE2	14q21.3
RPS17L	15q25.2
ADIPOQ-AS1	3q27.3
KIF12	9q32
DCAF8L1	Xp21.3
FAM5B	1q25.2
VN1R5	1q44
KRTAP11-1	21q22.11
SLC18A3	10q11.23
KRT81	12q13.13
C5orf62	5q33.1
MIR450B	Xq26.3
MRPL21	11q13.3
CES2	16q22.1
LOC440896	9p11.2
OR2V1	5q35.3
TMEM207	3q28
LRR1	14q21.3
CXCR7	2q37.3
PRMT10	4q31.23
PPEF2	4q21.1
DERL3	22q11.23
VLDLR	9p24.2
SPNS1	16p11.2
UPF3B	Xq24
EIF3L	22q13.1
GIMAP1	7q36.1
TMEM214	2p23.3
LOC100128505	9q33.1
HCAR1	12q24.31
MIR3911	9q34.11
TRIM69	15q21.1
NTRK3-AS1	15q25.3
NFATC1	18q23
ANKRD13C	1p31.1
MBNL3	Xq26.2
INSR	19p13.2
KIAA0146	8q11.21
AA06	17q12
TMEM92	17q21.33
DKFZP434K028	11q12.2
CHCHD10	22q11.23
AXIN1	16p13.3
C15orf27	15q24.2
SLC10A5	8q21.13
HEPACAM	11q24.2
TNIP3	4q27
SNAPC3	9p22.3
C14orf166	14q22.1
COL4A5	Xq22.3
NHS	Xp22.2-p22.13
ATG4D	19p13.2
BTNL8	5q35.3
AMBP	9q32
MMACHC	1p34.1
7-Mar	5q31.1
NR1I2	3q13.33
HOMEZ	14q11.2
LAPTM4A	2p24.1
GMNN	6p22.3
ZNF44	19p13.2
SCIN	7p21.3
ITGA5	12q13.13
RPS2	16p13.3
SST	3q27.3
LAMB4	7q31.1
TOP1	20q12
LILRA6	19q13.42
PIK3R2	19p13.11
LGI1	10q23.33
CYSLTR1	Xq21.1
KCTD10	12q24.11
RNF215	22q12.2
CACNB1	17q12
FCER1A	1q23.2
LRRC4B	19q13.33
LIG3	17q12
PTPLAD1	15q22.31
LOC283335	12q13.13
KCNMB4	12q15
PLAUR	19q13.31
LOC100270679	20p11.22
PCDHA8	5q31.3
SYN1	Xp11.3-p11.23
CHST14	15q15.1
NABP1	2q32.3
NEDD8-MDP1	14q12
ZNF623	8q24.3
RNU6-78	13q12.13
ZNF709	19p13.2
AKAP1	17q22
SERPINB11	18q21.33
LCE1E	1q21.3
NCOA1	2p23.3
DFNA5	7p15.3
LRP2	2q31.1
MIR1200	7p14.2
LOC375196	2p22.1
SNORD19B	3p21.1
PET117	20p11.23
WWP1	8q21.3
ACER1	19p13.3
HMMR	5q34
FHL2	2q12.2
DCLRE1C	10p13
MIR605	10q21.1
TMEM18	2p25.3
TKT	
ADRB2	5q32
TMEM158	3p21.31
LDB3	10q23.2
ZNF138	7q11.21
RNF152	18q21.33
ROM1	11q12.3
ZNF343	20p13
TUSC1	9p21.2
EFCAB4B	12p13.32
SLC30A5	5q13.1-q13.2
RUSC1	1q22
MIR769	19q13.32
ZNF883	9q32
MTMR9LP	1p35.2
FOXK2	17q25.3
SH3BGRL2	6q14.1
PDHA1	Xp22.12
MAGED2	Xp11.21
TOX2	20q13.12
CRISP2	6p12.3
CACNB3	12q13.12
POM121L10P	22q11.23
ERCC6	10q11.23
RPGRIP1	14q11.2
NR5A2	1q32.1
TMEM132A	11q12.2
MMP26	11p15.4
SLC2A13	12q12
LHB	19q13.33
PPARGC1B	5q32
PNPT1	2p16.1
C11orf9	11q12.2
C1QTNF1	17q25.3
NAV2-AS5	11p15.1
SAA1	11p15.1
CCDC169-SOHLH2	13q13.3
CXCR4	2q22.1
MED19	11q12.1
MAPK8	10q11.22
RAB25	1q22
PLSCR1	3q24
IGHMBP2	11q13.3
LOC284385	19p13.2
RPL13AP5	10q24.1
FAM75C2	9q22.1
LOC644669	18p11.21
EXOG	3p22.2
SNORD30	11q12.3
ZNF514	2q11.1
MIR346	10q23.2
NT5M	17p11.2
MIR3977	5q14.2
RAD50	5q31.1
TCF25	16q24.3
STK38	6p21.31
GFI1	1p22.1
CEP41	7q32.2
SNORA56	Xq28
GGN	19q13.2
SLC22A20	
HS3ST3A1	17p12
HRASLS5	11q12.3
SRPK2	7q22.3
NELL2	12q12
DYNC1LI2	16q22.1
DUOX1	15q21.1
LOC200772	2q37.3
TP53RK	20q13.12
NCAPD3	11q25
HSD3B1	1p12
OR5H1	3q11.2
MIR130A	11q12.1
TIPIN	15q22.31
ZNF729	19p12
GSTM5	1p13.3
MIR548G	4q31.22
SMCR5	chromosome: 17
MS4A4A	11q12.2
FAM203A	8q24.3
LONP2	16q12.1
MST4	Xq26.2
TYRO3P	15q24.2
KANSL1-AS1	17q21.31
LYVE1	11p15.4
PUS7L	12q12
EDA	Xq13.1
WDR87	19q13.13
SEC13	3p25.3
NIPSNAP3B	9q31.1
AIRN	6q25.3
ARHGAP26-AS1	5q31.3
PCED1B	12q13.11
PDCD11	10q24.33
EMP3	19q13.33
HNRNPA2B1	7p15.2
TPRG1	3q28
KIAA1644	
JAKMIP2	5q32
CREBZF	11q14.1
LINS	15q26.3
NFE2L1	17q21.32
ASXL1	20q11.21
SLC38A5	Xp11.23
ZNF32-AS3	10q11.21
SLC22A31	16q24.3
BCO2	11q23.1
FLJ42709	5q15
ITPR1	3p26.1
CBLN4	20q13.2
C17orf89	17q25.3
SNORA39	20q11.23
C3orf37	3q21.3
ACTR3BP5	10p11.1
BAI1	8q24.3
ERP29	12q24.13
NRN1L	16q22.1
SLC7A3	Xq13.1
EXTL2	1p21.2
NPBWR2	20q13.33
OR6P1	1q23.1
YOD1	1q32.1
GPATCH4	1q22-q23.1
RNF169	11q13.4
MIR4686	11p15.5
ACOT13	6p22.3
LOC100506085	4q33
SRSF9	12q24.31
TMEM125	1p34.2
BCL2L11	2q13
MAPKAP1	9q33.3
DEPDC4	12q23.1
C19orf57	19p13.12
PCDHGB1	5q31.3
HIC1	17p13.3
TIMM21	18q22.3
PEX7	6q23.3
OR2G2	1q44
THBD	20p11.21
LOC100288520	4p16.1
WBP5	Xq22.2
C4orf26	4q21.1
FAM155A	13q33.3
NAA15	4q31.1
LOC151009	2q13
TMEM50A	1p36.11
TMEM116	12q24.12-q24.13
SCN10A	3p22.2
CASC5	15q15.1
HCRT	17q21.2
NME6	3p21.31
ZSCAN5A	19q13.43
MIR520B	19q13.42
ATP13A3	3q29
DNAJC22	12q13.12
CABC1	1q42.13
RNF41	12q13.3
HADHB	2p23.3
TMEM105	17q25.3
ZNF680	7q11.21
SDCBP2-AS1	20p13
LIN7C	11p14.1
FAM66A	8p23.1
VCAN	5q14.2-q14.3
CCDC85C	14q32.2
CSRNP2	12q13.12
FLJ44635	Xq13.1
HACE1	6q16.3
SCN3A	2q24.3
LEPREL4	17q21.2
SGMS1	10q11.23
P2RX1	17p13.2
MIR1251	12q23.1
GABRP	5q35.1
MIR3121	1q25.3
FGF3	11q13.3
CNTN3	3p12.3
ZEB1	10p11.22
PPP2R5B	11q13.1
ANKRD36BP2	2p11.2
LINC00637	14q32.33
LOC644649	16q21
GNGT1	7q21.3
DNAL4	22q13.1
HLTF-AS1	3q24
AGPAT4-IT1	6q26
MIR455	9q32
C14orf180	14q32.33
BCL6	3q27.3
SNCAIP	5q23.2
BCL2A1	15q25.1
TMEM143	19q13.33
CHL1	3p26.3
NUDT4P1	1q21.2
LOC151484	2q37.1
TINF2	14q12
C16orf80	16q21
MGAT5	2q21.2-q21.3
YME1L1	10p12.1
MMP9	20q13.12
KCNIP4-IT1	4p15.2
BTNL2	6p21.32
MRPL20	1p36.33
CDC42BPG	11q13.1
FAM170B	10q11.23
SULT1A3	16p11.2
CYB5D1	17p13.1
FBXW4P1	22q11.23
WEE1	11p15.4
MIR548AU	9q22.31
PAR1	3q13.33
TMEM187	Xq28
C12orf70	12p11.23
KIAA1549	7q34
ELP2	18q12.2
C1orf87	1p32.1
AGBL3	7q33
AMZ2P1	17q24.1
ARMS2	10q26.13
RILP	17p13.3
UBE2Q2P3	15q25.2
ZNF385B	2q31.2-q31.3
MIRLET7F2	Xp11.22
MIR601	9q33.3
UBE2H	7q32.2
HELB	12q14.3; 12q
PMAIP1	18q21.32
C1orf226	1q23.3
PRPF6	20q13.33
NOSTRIN	2q24.3
KLK9	19q13.41
SNRPD2P2	1q42.2
MYO15A	17p11.2
ATG2B	14q32.2
GRID1-AS1	10q23.1
C2CD4B	15q22.2
C16orf79	16p13.3
FAM46C	1p12
HIST1H2AD	6p22.2
FASTKD1	2q31.1
FAM101B	17p13.3
LSM7	19p13.3
KRTAP5-6	11p15.5
ENPP3	6q23.2
LOC650368	11p15.4
IL13RA2	Xq23
MIR550B1	7p14.3
IL5RA	3p26.2
BAGE4	21p11.1
DUSP28	2q37.3
MRGPRD	11q13.3
HIST1H2BM	6p22.1
VPS37C	11q12.2
FSD1L	9q31.2
MDFIC	7q31.1-q31.2
CLUAP1	16p13.3
CYP24A1	20q13.2
MIR3124	1q44
SHC3	9q22.1
ANKRD26P3	13q12.11
CCDC126	7p15.3
GKAP1	9q21.32
MCM7	7q22.1
CAPN10	2q37.3
AUH	9q22.31
BRMS1L	14q13.2
CSDAP1	16p11.2
IGF2R	6q25.3
OR2A25	7q35
MIR320D1	13q14.11
C2orf68	2p11.2
IMPG1	6q14.1
FAM75C1	9q22.1
LTBP1	2p22.3
ADCY10P1	6p21.1
LACRT	12q13.2
PEX5L	3q26.33
PARP12	7q34
OR5K3	3q11.2
PPA1	10q22.1
TOMM6	6p21.1
TMEM171	5q13.2
SSSCA1	11q13.1
PIGC	1q24.3
AVL9	7p14.3
ARHGEF19	1p36.13
KRT83	12q13.13
LOC100288428	3p25.3
NLRP7	19q13.42
RASGEF1A	10q11.21
ZNF471	19q13.43
TMEM104	17q25.1
SNORD127	14q21.2
TMEM67	8q22.1
C2orf53	2p23.3
LAMA1	18p11.31
DEFB130	8p23.1
CD14	5q31.3
SMOX	20p13
SNORA46	16q21
DOCK6	19p13.2
NDUFA10	2q37.3
MIR4774	2q24.3
MUC1	1q22
GAL3ST4	7q22.1
ICT1	17q25.1
L3MBTL3	6q23.1
KLHL10	17q21.2
SHANK1	19q13.33
NDUFB5	3q26.33
ADAT2	6q24.2
ZNF773	19q13.43
C5orf24	5q31.1
KLHDC1	14q21.3
SRSF10	1p36.11
RNF4	4p16.3
FKBP9L	7p11.2
TGM3	20p13
STAU1	20q13.13
SMAD5-AS1	5q31.1
CCDC41	12q22
HAVCR1P1	19p12
ZNF643	1p34.2
BCL7A	12q24.31
ZIM3	19q13.43
UGT1A7	2q37.1
FAM165B	21q22.11
SNORD115-18	15q11.2
MIRLET7E	19q13.41
ZSCAN5B	19q13.43
LOC643923	
LOC100128554	12q24.32
MIR1264	Xq23
ZSCAN22	19q13.43
IQCF3	3p21.2
PCDHB4	5q31.3
APLP1	19q13.12
MIR885	3p25.3
CHI3L1	1q32.1
HIST3H2BB	1q42.13
GC	4q13.3
EIF5AL1	10q22.3
AP5M1	14q22.3
OSTCP1	6q25.3
SENP3	17p13.1
FGFBP3	10q23.32
POLI	18q21.2
MRS2	6p22.3
APOO	Xp22.11
CCDC69	5q33.1
PELP1	17p13.2
DUSP12	1q23.3
C22orf15	22q11.23
PTBP3	9q32
PLCB2	15q15.1
MGC15885	15q22.2
TUBBP5	9q34.3
KCNA3	1p13.3
ZNF544	19q13.43
ZNF827	4q31.21-q31.22
MIR631	15q24.2
NXNL2	9q22.1
MLPH	2q37.3
MIR3689E	9q34.3
CYP4F24P	19p13.12
SESN2	1p35.3
MIR648	22q11.21
SLC9A3R1	17q25.1
TMPRSS5	11q23.2
ZNF559	19p13.2
CAPS2	12q21.1-q21.2
CELF1	11p11.2
MIR3616	20q13.12
C12orf5	12p13.32
AMPD2	1p13.3
PEX26	22q11.21
MIR891A	Xq27.3
KIR3DL3	19q13.42
APITD1-CORT	1p36.22
PTEN	10q23.31
HBBP1	11p15.4
GBP2	1p22.2
AHRR	5p15.33
FAM71E2	19q13.42
ALOX15	17p13.2
DLEC1	3p22.2
ZNF578	19q13.41
LOC100288432	21q22.11
KCNE3	11q13.4
FBXO18	
MIR4427	1q42.2
CHST9	18q11.2
SMO	7q32.1
DHX34	19q13.32
TREM2	6p21.1
MIR561	2q32.1
C14orf129	14q32.2
UBR7	14q32.12
WDR35	2p24.1
HSD52	1p32.1
RAD51B	14q24.1
TRIB1	8q24.13
CTAGE1	18q11.2
IL2RG	Xq13.1
BCL2L1	20q11.21
WDR33	2q14.3
DMXL2	15q21.2
PMVK	1q21.3
PRDM7	16q24.3
KIAA1462	10p11.23
PRAME	22q11.22
PYGO2	1q21.3
MUM1L1	Xq22.3
ATP5A1	18q21.1
DNAJC9	10q22.2
SLC29A3	10q22.1
PCDHB19P	5q31.3
HCST	19q13.12
OR1D2	17p13.3
PCDHGA4	5q31.3
VSTM2L	20q11.23
CCDC136	7q32.1
LCE3B	1q21.3
TBKBP1	17q21.32
BANK1	4q24
OSGEPL1	2q32.2
MYO3A	10p12.1
ZNF560	19p13.2
FLJ41350	10q24.32
SLC35F1	6q22.2-q22.31
MED20	6p21.1
MIR4508	15q11.2
SLC44A5	1p31.1
HNRNPUL1	19q13.2
FAM225A	9q32
PCNXL2	1q42.2
LOC100128822	7q36.1
FAM133A	Xq21.32
MLLT1	19p13.3
CAMTA1	1p36.31-p36.23
APH1B	15q22.2
CXCL2	4q13.3
C2	6p21.33
ZNF41	Xp11.3
CES1P2	16q12.2
LOC91948	15q26.2
CRELD1	3p25.3
ATL1	14q22.1
CACNG7	19q13.42
CRIPAK	11q13.5-q14.1
HLA-J	6p22.1
ZNF76	6p21.31
SLC10A1	14q24.1
SNORA17	9q34.3
MKKS	20p12.2
SRXN1	20p13
OR7D2	19p13.2
RIC3	11p15.4
VSIG10	12q24.23
ODF1	8q22.3
RAB37	17q25.1
LOC100240734	12q13.13
HSPA1L	6p21.33
FAM160B2	
UNC5B	10q22.1
FSTL5	4q32.2
PTTG2	4p14
HIVEP1	6p24.1
PCDHGA10	5q31.3
N6AMT1	21q21.3
SULT1B1	4q13.3
TMEM213	7q34
C13orf33	13q12.3
NDOR1	9q34.3
TRIM60	4q32.3
EPC1	10p11.22
NKX2-6	8p21.2
MIR526B	19q13.42
ZNF165	6p22.1
OR51B2	11p15.4
SPIN3	Xp11.21
MAVS	20p13
XIST	Xq13.2
AGTPBP1	9q21.33
C19orf35	19p13.3
CD177	19q13.31
OR51A2	11p15.4
NRF1	7q32.2
LIG4	13q33.3
FMR1NB	Xq27.3-q28
LOC100130348	11q13.1
ENPEP	4q25
FBLN2	3p25.1
HNRNPD	4q21.22
CSF1R	5q32
MARVELD3	16q22.2
IMP4	2q21.1
DKK1	10q21.1
NADK	1p36.33
TMSB15B	Xq22.2
LTA4H	12q23.1
LRGUK	7q33
HERC1	15q22.31
CITED4	1p34.2; 1p35-p34
TMEM72	10q11.21
ZNF30	19q13.11
LINC00260	1q32.1
MIR4750	19q13.33
NUP37	12q23.2
OR11L1	1q44
LOC642423	
ZBTB45	19q13.43
SCARNA21	17p13.1
SNX29P1	16p12.2
SLAMF1	1q23.3
INPP5F	10q26.11
IMPACT	18q11.2
MIR532	Xp11.23
SNAR-A12	19q13.33
ALDH1A3	15q26.3
FOXO4	Xq13.1
PRKAB2	1q21.1
ZACN	17q25.1
PIK3C2A	11p15.1
COL5A2	2q32.2
XPO4	13q12.11
FBXW8	12q24.22
MAST1	19p13.13
LSG1	3q29
LOC100128787	1p21.2
LOC100506730	1p36.13
PAFAH1B2	11q23.3
MLLT4	6q27
LOC100506229	4q35.1
WDR45L	17q25.3
CACNA1E	1q25.3
NR6A1	9q33.3
DAGLB	7p22.1
MIR503	Xq26.3
ARHGAP22	10q11.22-q11.23
ZNF280A	22q11.22
PRSS12	4q26
PPM1N	19q13.32
ABCC3	17q21.33
IRX5	16q12.2
GSTM2	1p13.3
FAM120C	Xp11.22
GCNT2	6p24.3-p24.2
LOC100130155	8q12.3
CCL15-CCL14	17q12
LETM1	4p16.3
OR10G9	11q24.2
DEM1	1p34.2
EVC2	4p16.2
CHMP1A	16q24.3
MDH2	7q11.23
DHRS1	14q12
TGDS	13q32.1
GMPS	3q25.31
PGS1	17q25.3
CSNK2A1P	11p15.4
LOC399829	10q26.3
MDGA2	14q21.3
CNIH4	1q42.11
TARBP2	12q13.13
HNF4A	20q13.12
IFT140	16p13.3
GNB1L	22q11.21
CALML5	10p15.1
MINOS1P1	13q13.1
OR8U8	11q11
LRRK2	12q12
TTC17	11p12-p11.2
SPSB3	16p13.3
MIR3978	Xq23
WWC2	4q35.1
GLI1	12q13.3
SAMSN1-AS1	21q11.2
SFTA3	14q13.3
DDT	22q11.23
ILKAP	2q37.3
SNORA64	16p13.3
C1GALT1C1	Xq24
CFL2	14q13.1
LACTB2	8q13.3
PLEKHA5	12p12.3
TMEM127	2q11.2
LOC255167	5p15.31
CRP	1q23.2
BAZ2A	12q13.3
SLC27A3	1q21.3
EPHA1-AS1	7q35
LOC100132891	8q13.3-q21.11
KCNA5	12p13.32
TSPAN18	11p11.2
PASD1	Xq28
LOC100506178	7p15.3
HSD17B7P2	10p11.1
DLGAP1-AS3	18p11.31
CALCA	11p15.2
HSPA6	1q23.3
SUSD2	22q11.23
ARRDC2	19p13.11
THOC7	3p14.1
OR4C12	11p11.12
OR5AR1	11q12.1
UTF1	10q26.3
CACNA1H	16p13.3
SPNS3	17p13.2
ZNF35	3p21.31
TRPM1	15q13.3
SLC4A2	7q36.1
LOC728012	6q16.2-q16.3
OR1L1	9q33.2
SIM2	21q22.13
PGBD5	1q42.13
AKAP8	19p13.12
MYL6B	12q13.2
ZNF100	19p12
MMP2	16q12.2
MIR451B	17q11.2
RPS6KA5	14q32.11
FANCE	6p21.31
JRKL-AS1	11q21
HOXA7	7p15.2
SLC45A3	1q32.1
MIR519C	19q13.42
HAR1B	20q13.33
MCL1	1q21.2
POLR3D	8p21.3
PBX2	6p21.32
AP1G2	14q11.2
REM2	14q11.2
AXDND1	1q25.2
SMCHD1	18p11.32
WFDC10B	20q13.12
ATG3	3q13.2
MIR496	14q32.31
FRZB	2q32.1
DENND2D	1p13.3-p13.2
ANKAR	2q32.2
ADPRH	3q13.33
ARRDC4	15q26.2
SLC38A3	3p21.31
TMEM163	2q21.3
CYP26A1	10q23.33
TPH1	11p15.1
SNX20	16q12.1
TTPAL	20q13.12
CIDEB	14q12
SARS2	19q13.2
DCTN1-AS1	2p13.1
SYCP2	20q13.33
ZNF134	19q13.43
CRIP2	14q32.33
NEGR1-IT1	1p31.1
UPK2	11q23.3
FLI1	11q24.3
RAPGEF2	4q32.1
RP2	Xp11.3
UNQ6494	
PRMT1	19q13.33
INO80E	16p11.2
ELL2	5q15
DLG1	3q29
ZNF557	19p13.2
SCPEP1	17q22
RARRES1	3q25.32
MIR5692C2	7q21.3
MIR548AE2	5q11.2
PDLIM4	5q31.1
SPTLC2	14q24.3
OR14J1	6p22.1
MIR3658	1q24.1
DDAH1	1p22.3
ARF5	7q32.1
LRRC28	15q26.3
RAB19	7q34
CXXC1P1	Xp11.23
ANKRD40	17q21.33
RWDD2A	6q14.1
ITPR2	12p11.23
DGKZ	11p11.2
ANKRD37	4q35.1
PHLPP1	18q21.33
ODZ2	5q34
CDK3	17q25.1
ECT2	3q26.31
KCNK3	2p23.3
MLLT3	9p21.3
BMP4	14q22.2
COL28A1	7p21.3
GALNTL1	14q24.1
ZNF554	19p13.3
IQCG	3q29
IGSF21	1p36.13
PTOV1	19q13.33
APOBR	16p12.1
RPL11	1p36.11
MIR2392	14q32.2
SF3B1	2q33.1
NRARP	9q34.3
CNN1	19p13.2
DYSF	2p13.2
FICD	12q23.3
TPSG1	16p13.3
C9orf123	9p24.1
OSR2	8q22.2
KIAA1377	11q22.1
SLC2A5	1p36.23
PSTPIP2	18q21.1; tdb7990
ITGAV	2q32.1
MAP4K4	2q11.2
SPRYD3	12q13.13
SETDB2	13q14.2
IQCF4	3p21.2
NAA60	16p13.3
SHH	7q36.3
FADD	11q13.3
CSNK1G1	15q22.31
PAQR5	15q23
BBS9	7p14.3
RMI2	16p13.13
PGRMC2	4q28.2
NSUN2	5p15.31
SLC44A1	9q31.1-q31.2
LSAMP-AS3	3q13.31
KLK5	19q13.41
ZNF747	16p11.2
CCDC127	5p15.33
GBP1P1	1p22.2
FAM75A6	9p11.2
XRCC6	22q13.2
FLJ43663	7q32.3
C6orf147	6q13
TWF2	3p21.2
NMRK2	19p13.3
OR6S1	14q11.2
ZNF702P	19q13.41
LONRF1	8p23.1
LOC253573	3q27.3
C5orf27	5q15
AGRN	1p36.33
FILIP1	6q14.1
CDK12	17q12
FLJ45079	17q25.3
ATP2C1	3q22.1
CYP21A2	6p21.33
LOC285577	5p15.33
RHBDL1	16p13.3
ZNF266	19p13.2
TMEM55A	8q21.3
HLA-DQA1	6p21.32
LOC100287327	4p16.1
SECISBP2L	15q21.1
BCAS2	1p13.2
GTF2IRD2B	7q11.23
OR5AU1	14q11.2
MIR937	8q24.3
MSS51	10q22.2
FAM120A	9q22.31
RHBG	1q22
SNORA36B	1q41
BVES-AS1	6q21
SETD2	3p21.31
ENPP1	6q23.2
LOC100505687	3q27.1
LOC100506050	7q11.21
CHST3	10q22.1
TFB2M	1q44
SNORD115-37	15q11.2
IL1R2	2q11.2
TBL1X	Xp22.31-p22.2
C9orf91	9q32
PLEKHO1	1q21.2
LINC00622	1p12
PRSS56	2q37.1
MAGEB2	Xp21.2
ZNF577	19q13.41
MYO18B	22q12.1
NECAB1	8q21.3
KIF16B	20p12.1
LYRM2	6q15
MYH6	14q11.2
LRP5L	22q11.23
CD302	2q24.2
MIR337	14q32.2
LRRC2	3p21.31
CYP2R1	11p15.2
SLC24A4	14q32.12
LINC00163	21q22.3
PHF7	3p21.1
C2orf44	2p23.3
SIGLEC17P	19q13.41
SNORD20	2q37.1
ZNF169	9q22.32
ST6GALNAC4	9q34.11
WDR38	9q33.3
TBL3	16p13.3
LOC152578	4q12
MAP4	3p21.31
C1orf216	1p34.3
C15orf61	15q23
KLK3	19q13.33
TTC39A	1p32.3
MIRLET7BHG	22q13.31
DOPEY2	21q22.12
GJA5	1q21.2
SIKE1	1p13.2
FBXO9	6p12.1
ELOVL2-AS1	6p24.2
PSMG2	18p11.21
VANGL2	1q23.2
ERGIC1	5q35.1
TEP1	14q11.2
PCDHA11	5q31.3
MED12	Xq13.1
CLDN10-AS1	13q32.1
ACADM	1p31.1
FLJ45513	17q21.33
CLEC2B	12p13.31
DAAM2	6p21.2
SNORD105B	19p13.2
